Year	DoY	Hour	NEE	PAR	T10
-	-	-	umolm-2s-1	umolm-2s-1	degC
2021	14	0	0.06273025	0.063	0.941
2021	14	0.5	0.10530564	0.032	0.942
2021	14	1	0.09373403	0.065	0.941
2021	14	1.5	0.0961813	0.057	0.939
2021	14	2	0.1226321	0.116	0.941
2021	14	2.5	0.1225142	0.138	0.94
2021	14	3	0.12512544	0.115	0.94
2021	14	3.5	0.11355923	0.119	0.94
2021	14	4	0.1071495	0.111	0.94
2021	14	4.5	0.1449289	0.089	0.942
2021	14	5	0.1289409	0.09	0.941
2021	14	5.5	0.18346485	0.12	0.943
2021	14	6	0.1779603	0.113	0.941
2021	14	6.5	0.10980986	0.102	0.936
2021	14	7	0.10948068	0.128	0.939
2021	14	7.5	0.1436117	0.142	0.949
2021	14	8	0.12433098	0.157	0.938
2021	14	8.5	0.14668937	0.31	0.938
2021	14	9	0.27659518	3.703	0.939
2021	14	9.5	0.24066487	14.02	0.937
2021	14	10	0.22400554	27.52	0.937
2021	14	10.5	0.22420461	43.17	0.937
2021	14	11	0.1900182	64.74	0.937
2021	14	11.5	0.20931046	66.61	0.937
2021	14	12	0.21222569	62.06	0.938
2021	14	12.5	0.22977215	78.71	0.937
2021	14	13	0.23009978	83.5	0.935
2021	14	13.5	0.23238309	52.16	0.937
2021	14	14	0.24410799	39.6	0.937
2021	14	14.5	0.23230833	18.39	0.937
2021	14	15	0.13764799	5.159	0.938
2021	14	15.5	0.11006621	0.643	0.938
2021	14	16	0.06762514	0.088	0.94
2021	14	16.5	0.09558906	0.014	0.938
2021	14	17	0.11126196	0.034	0.94
2021	14	17.5	0.1071586	0.044	0.941
2021	14	18	0.08957746	0.038	0.942
2021	14	18.5	0.08576648	0.054	0.94
2021	14	19	0.092132	0.067	0.939
2021	14	19.5	0.12650606	0.059	0.938
2021	14	20	0.13143639	0.04	0.938
2021	14	20.5	0.1904081	0.068	0.937
2021	14	21	0.1291621	0.096	0.937
2021	14	21.5	0.10691343	0.083	0.938
2021	14	22	0.17595886	0.07	0.938
2021	14	22.5	0.0819789	0.01	0.938
2021	14	23	0.1901044	0.008	0.938
2021	14	23.5	0.14765981	0.013	0.939
2021	15	0	0.1795001	0.007	0.937
2021	15	0.5	0.12666872	0.023	0.936
2021	15	1	0.12058461	0.072	0.938
2021	15	1.5	0.09613028	0.063	0.936
2021	15	2	0.0963616	0	0.937
2021	15	2.5	0.12942775	0.056	0.937
2021	15	3	0.1696459	0.053	0.94
2021	15	3.5	0.17247527	0.073	0.938
2021	15	4	0.18746103	0.078	0.937
2021	15	4.5	0.14047149	0.068	0.938
2021	15	5	0.1429589	0.077	0.938
2021	15	5.5	0.09689937	0.06	0.938
2021	15	6	0.1000848	0.032	0.938
2021	15	6.5	0.1101206	0	0.941
2021	15	7	0.1036971	0	0.939
2021	15	7.5	0.1175365	0	0.939
2021	15	8	0.14903004	0.012	0.935
2021	15	8.5	0.12404763	0.334	0.94
2021	15	9	0.1257905	3.792	0.938
2021	15	9.5	0.1186937	16.68	0.937
2021	15	10	0.1610877	35.24	0.936
2021	15	10.5	0.3216903	78.14	0.938
2021	15	11	0.26133257	60.47	0.939
2021	15	11.5	0.1173387	102.2	0.938
2021	15	12	0.09478719	151.6	0.937
2021	15	12.5	0.12666346	93.5	0.939
2021	15	13	0.11467538	66.3	0.938
2021	15	13.5	0.0839684	43.66	0.937
2021	15	14	0.05706496	28.24	0.938
2021	15	14.5	0.10736969	15.53	0.937
2021	15	15	0.0956289	4.972	0.936
2021	15	15.5	0.097169	0.712	0.936
2021	15	16	0.07439991	0.008	0.951
2021	15	16.5	0.0555244	0	0.938
2021	15	17	0.10472227	0	0.939
2021	15	17.5	0.0776671	0	0.94
2021	15	18	0.11162731	0	0.939
2021	15	18.5	0.04155542	0.003	0.938
2021	15	19	0.05224721	0.012	0.936
2021	15	19.5	0.0936162	0	0.937
2021	15	20	0.11535586	0.021	0.936
2021	15	20.5	0.0338083	0	0.932
2021	15	21	0.09933556	0	0.937
2021	15	21.5	0.06304317	0.023	0.935
2021	15	22	0.07671658	0.03	0.936
2021	15	22.5	0.08521569	0.02	0.935
2021	15	23	0.09766959	0.003	0.936
2021	15	23.5	0.0365996	0.013	0.935
2021	16	0	0.16957487	0.012	0.936
2021	16	0.5	0.1559986	0	0.933
2021	16	1	0.1292827	0	0.937
2021	16	1.5	0.15639931	0	0.934
2021	16	2	0.19964968	0	0.934
2021	16	2.5	0.13580028	0.037	0.933
2021	16	3	0.13893366	0	0.935
2021	16	3.5	0.12167868	0.001	0.933
2021	16	4	0.1878362	0.025	0.933
2021	16	4.5	0.1010254	0.035	0.934
2021	16	5	0.1588076	0.034	0.934
2021	16	5.5	0.15032671	0.062	0.934
2021	16	6	0.09692628	0.051	0.933
2021	16	6.5	0.1798121	0	0.932
2021	16	7	0.12261107	0.033	0.934
2021	16	7.5	0.1117471	0.061	0.933
2021	16	8	0.13570587	0.027	0.934
2021	16	8.5	0.1680512	0.392	0.931
2021	16	9	0.14891498	3.698	0.932
2021	16	9.5	0.15507065	14.03	0.933
2021	16	10	0.14128307	28.09	0.934
2021	16	10.5	0.1488505	87.4	0.934
2021	16	11	0.34512919	132.1	0.931
2021	16	11.5	0.58247095	158.8	0.934
2021	16	12	0.51066476	169	0.933
2021	16	12.5	0.50725585	163.5	0.929
2021	16	13	0.548724	148.2	0.932
2021	16	13.5	0.30936369	118.5	0.933
2021	16	14	0.17778423	73.72	0.933
2021	16	14.5	0.17426245	32.9	0.933
2021	16	15	0.14313859	8.24	0.935
2021	16	15.5	0.15317918	1.225	0.932
2021	16	16	0.1428322	0.1	0.931
2021	16	16.5	0.15494457	0.023	0.932
2021	16	17	0.16569458	0.011	0.931
2021	16	17.5	0.12185786	0.02	0.928
2021	16	18	0.09556048	0.041	0.931
2021	16	18.5	0.10703907	0.041	0.933
2021	16	19	0.14144211	0.034	0.93
2021	16	19.5	0.15175717	0.018	0.929
2021	16	20	0.15514943	0.024	0.931
2021	16	20.5	0.1422493	0.023	0.931
2021	16	21	0.16918974	0.02	0.931
2021	16	21.5	0.14830843	0.028	0.931
2021	16	22	0.15768231	0.03	0.932
2021	16	22.5	0.08739758	0.026	0.932
2021	16	23	0.17415968	0.025	0.931
2021	16	23.5	0.16120346	0.029	0.93
2021	17	0	0.17773603	0.023	0.932
2021	17	0.5	0.19468954	0.015	0.93
2021	17	1	0.19488378	0.025	0.929
2021	17	1.5	0.21603245	0.033	0.932
2021	17	2	0.12155391	0.045	0.929
2021	17	2.5	0.20033425	0.051	0.931
2021	17	3	0.2070265	0.061	0.93
2021	17	3.5	0.23211548	0.057	0.93
2021	17	4	0.27971441	0.057	0.928
2021	17	4.5	0.32871556	0.067	0.929
2021	17	5	0.44290853	0.059	0.926
2021	17	5.5	0.48020747	0.063	0.928
2021	17	6	0.46677774	0.058	0.926
2021	17	6.5	0.65160602	0.068	0.925
2021	17	7	0.41437694	0.058	0.928
2021	17	7.5	0.36747679	0.055	0.919
2021	17	8	0.36820474	0.069	0.926
2021	17	8.5	-0.97948686	0.579	0.922
2021	17	9	0.05190565	4.894	0.926
2021	17	9.5	-0.18343763	16.86	0.927
2021	17	10	0.14550197	41.14	0.93
2021	17	10.5	0.46092469	117.5	0.928
2021	17	11	0.72855699	165.3	0.927
2021	17	11.5	1.12187	179.2	0.927
2021	17	12	0.76004332	200.2	0.929
2021	17	12.5	0.51064646	247.1	0.927
2021	17	13	0.5193212	211.5	0.926
2021	17	13.5	0.6218942	156.3	0.928
2021	17	14	0.3394633	105.8	0.93
2021	17	14.5	0.23784309	47.64	0.928
2021	17	15	0.14898443	10.39	0.928
2021	17	15.5	0.21485709	1.33	0.925
2021	17	16	0.36181125	0.141	0.926
2021	17	16.5	0.4759472	0.073	0.928
2021	17	17	2.035299	0.063	0.927
2021	17	17.5	0.29187453	0.071	0.926
2021	17	18	0.24662508	0.067	0.926
2021	17	18.5	0.23123161	0.067	0.926
2021	17	19	0.3333627	0.076	0.924
2021	17	19.5	0.53053439	0.068	0.924
2021	17	20	0.36752191	0.026	0.923
2021	17	20.5	0.45284501	0.022	0.925
2021	17	21	0.36819139	0.033	0.925
2021	17	21.5	0.37438923	0.062	0.926
2021	17	22	0.33320352	0	0.926
2021	17	22.5	0.68401134	0	0.926
2021	17	23	0.59588963	0	0.927
2021	17	23.5	0.64008242	0.011	0.927
2021	18	0	0.13993447	0	0.928
2021	18	0.5	0.24197835	0.023	0.927
2021	18	1	0.14278983	0	0.925
2021	18	1.5	0.13357529	0	0.925
2021	18	2	0.12089247	0	0.926
2021	18	2.5	0.12009461	0	0.925
2021	18	3	0.12619814	0	0.925
2021	18	3.5	0.15357785	0	0.924
2021	18	4	0.13816136	0.022	0.924
2021	18	4.5	0.12653872	0	0.923
2021	18	5	0.10289735	0.054	0.924
2021	18	5.5	0.15430379	0.059	0.924
2021	18	6	0.12262565	0.028	0.924
2021	18	6.5	0.11089128	0.055	0.924
2021	18	7	0.13579449	0.056	0.922
2021	18	7.5	0.14388523	0.042	0.923
2021	18	8	0.11713558	0.067	0.921
2021	18	8.5	0.10436649	0.61	0.924
2021	18	9	0.22319984	5.031	0.92
2021	18	9.5	0.35534731	18.57	0.92
2021	18	10	0.36952507	56.46	0.919
2021	18	10.5	0.29429832	161.1	0.922
2021	18	11	0.33238506	231.2	0.923
2021	18	11.5	0.51535732	269.1	0.921
2021	18	12	0.4543578	288.2	0.92
2021	18	12.5	0.57784569	281.6	0.921
2021	18	13	0.4471319	255.7	0.92
2021	18	13.5	0.38917759	206.9	0.919
2021	18	14	0.13964701	143	0.92
2021	18	14.5	0.23502977	56.23	0.921
2021	18	15	0.24210826	11.93	0.922
2021	18	15.5	0.123716	2.14	0.921
2021	18	16	0.12730476	0.219	0.921
2021	18	16.5	0.14767496	0.077	0.92
2021	18	17	0.13646515	0.051	0.921
2021	18	17.5	0.11469375	0.06	0.92
2021	18	18	0.1158785	0.043	0.918
2021	18	18.5	0.16122144	0.072	0.92
2021	18	19	0.14006312	0.065	0.918
2021	18	19.5	0.12580349	0.091	0.92
2021	18	20	0.12529255	0.086	0.92
2021	18	20.5	0.13561513	0.032	0.919
2021	18	21	0.11662584	0	0.92
2021	18	21.5	0.11314288	0.072	0.919
2021	18	22	0.11483386	0.089	0.921
2021	18	22.5	0.19657786	0	0.92
2021	18	23	0.20708922	0	0.92
2021	18	23.5	0.20851792	0.019	0.918
2021	19	0	0.22956906	0.064	0.918
2021	19	0.5	0.12261219	0.06	0.92
2021	19	1	0.1162321	0.033	0.919
2021	19	1.5	0.18525624	0.043	0.916
2021	19	2	0.19281009	0.026	0.918
2021	19	2.5	0.19231968	0.049	0.919
2021	19	3	0.147581	0.06	0.918
2021	19	3.5	0.13880563	0.118	0.92
2021	19	4	0.14382969	0.08	0.918
2021	19	4.5	0.13930668	0.031	0.918
2021	19	5	0.14713994	0.075	0.917
2021	19	5.5	0.16081192	0.083	0.918
2021	19	6	0.16680272	0.083	0.917
2021	19	6.5	0.13248061	0.058	0.918
2021	19	7	0.10918792	0.02	0.916
2021	19	7.5	0.11685427	0.006	0.916
2021	19	8	0.14324275	0.038	0.916
2021	19	8.5	0.11173967	0.472	0.918
2021	19	9	0.22393292	3.97	0.917
2021	19	9.5	0.25277638	14.62	0.918
2021	19	10	0.23278046	31.64	0.919
2021	19	10.5	0.23128305	42.72	0.915
2021	19	11	0.21118242	51.71	0.917
2021	19	11.5	0.22519928	69.62	0.916
2021	19	12	0.18788898	79.34	0.916
2021	19	12.5	0.21684739	78.81	0.918
2021	19	13	0.1587273	61.91	0.915
2021	19	13.5	0.11575143	49.94	0.917
2021	19	14	0.1311463	38.75	0.916
2021	19	14.5	0.1305648	23.17	0.917
2021	19	15	0.11452995	8.3	0.915
2021	19	15.5	0.12936509	1.383	0.915
2021	19	16	0.12957828	0.052	0.914
2021	19	16.5	0.12468023	0	0.918
2021	19	17	0.11887209	0	0.916
2021	19	17.5	0.1155621	0.015	0.913
2021	19	18	0.11438847	0.01	0.914
2021	19	18.5	0.16000374	0	0.912
2021	19	19	0.03530088	0.02	0.914
2021	19	19.5	0.10220771	0.006	0.913
2021	19	20	0.07457448	0	0.914
2021	19	20.5	-0.11342796	0	0.913
2021	19	21	0.10098054	0	0.91
2021	19	21.5	0.13946	0	0.912
2021	19	22	0.0951632	0	0.913
2021	19	22.5	0.20376039	0	0.911
2021	19	23	0.17499894	0	0.913
2021	19	23.5	0.13430087	0	0.912
2021	20	0	0.13910769	0	0.912
2021	20	0.5	0.15177517	0	0.912
2021	20	1	0.2135281	0	0.91
2021	20	1.5	0.1624447	0	0.914
2021	20	2	0.16551813	0	0.911
2021	20	2.5	0.16311109	0	0.911
2021	20	3	0.19595598	0.024	0.912
2021	20	3.5	0.13841224	0	0.914
2021	20	4	0.20411845	0	0.911
2021	20	4.5	0.1401177	0	0.913
2021	20	5	0.23604902	0	0.913
2021	20	5.5	0.202977	0	0.913
2021	20	6	0.2923285	0	0.913
2021	20	6.5	0.4627151	0	0.913
2021	20	7	0.2358378	0	0.912
2021	20	7.5	0.17065822	0	0.911
2021	20	8	0.15068224	0	0.914
2021	20	8.5	0.1650256	0.086	0.91
2021	20	9	0.17595749	2.333	0.91
2021	20	9.5	0.1717575	8.93	0.911
2021	20	10	0.10970077	18.98	0.911
2021	20	10.5	0.20742746	25.09	0.911
2021	20	11	0.13349177	34.16	0.911
2021	20	11.5	0.12344768	47.82	0.91
2021	20	12	0.13039106	55.12	0.913
2021	20	12.5	0.13498162	66.53	0.911
2021	20	13	0.13239029	45.89	0.911
2021	20	13.5	0.16244598	25.01	0.91
2021	20	14	0.18741	17.63	0.909
2021	20	14.5	0.17477646	10.28	0.909
2021	20	15	0.17193172	3.528	0.91
2021	20	15.5	0.11531556	0.511	0.91
2021	20	16	0.07956	0	0.908
2021	20	16.5	0.10052585	0	0.914
2021	20	17	0.107227	0	0.907
2021	20	17.5	0.06919417	0	0.909
2021	20	18	0.1116645	0	0.905
2021	20	18.5	0.11338784	0	0.905
2021	20	19	0.10414086	0	0.908
2021	20	19.5	0.10638315	0	0.909
2021	20	20	0.22137621	0	0.909
2021	20	20.5	0.10204451	0	0.911
2021	20	21	0.0589378	0	0.911
2021	20	21.5	0.09717741	0	0.91
2021	20	22	0.1034978	0	0.908
2021	20	22.5	0.0981916	0	0.906
2021	20	23	0.10379387	0	0.907
2021	20	23.5	0.11512628	0	0.907
2021	21	0	0.12314361	0	0.908
2021	21	0.5	0.12777786	0	0.908
2021	21	1	0.1433434	0	0.909
2021	21	1.5	0.07771503	0	0.907
2021	21	2	0.10660815	0	0.908
2021	21	2.5	0.09580814	0	0.908
2021	21	3	0.09949727	0	0.908
2021	21	3.5	0.09693459	0	0.905
2021	21	4	0.1075802	0	0.908
2021	21	4.5	0.08295685	0	0.908
2021	21	5	0.12365483	0	0.907
2021	21	5.5	0.10412008	0	0.909
2021	21	6	0.11101415	0	0.91
2021	21	6.5	0.12059651	0.024	0.91
2021	21	7	0.11326014	0.023	0.909
2021	21	7.5	-0.06243177	0.067	0.908
2021	21	8	0.09159303	0.08	0.907
2021	21	8.5	0.09242768	0.189	0.906
2021	21	9	0.07819253	1.393	0.91
2021	21	9.5	0.09962768	6.008	0.907
2021	21	10	0.10005861	14.71	0.907
2021	21	10.5	0.09467302	22.56	0.906
2021	21	11	0.1008143	29.45	0.907
2021	21	11.5	0.10595389	36.75	0.906
2021	21	12	0.10261251	46.72	0.907
2021	21	12.5	0.09510089	42.51	0.908
2021	21	13	0.10277852	30.41	0.909
2021	21	13.5	0.20162154	27.01	0.909
2021	21	14	0.10991567	18.47	0.908
2021	21	14.5	0.1065454	8.86	0.909
2021	21	15	0.08730785	4.96	0.908
2021	21	15.5	-0.07476761	1.186	0.907
2021	21	16	0.09848243	0.243	0.909
2021	21	16.5	0.09525858	0.162	0.91
2021	21	17	0.09719148	0.153	0.909
2021	21	17.5	0.09245191	0.151	0.909
2021	21	18	0.09855811	0.175	0.912
2021	21	18.5	0.0912809	0.167	0.91
2021	21	19	0.10347427	0.161	0.911
2021	21	19.5	0.10668027	0.178	0.911
2021	21	20	0.10264977	0.161	0.911
2021	21	20.5	0.11736835	0.142	0.911
2021	21	21	0.11003836	0.183	0.912
2021	21	21.5	0.11307219	0.164	0.911
2021	21	22	0.11616547	0.155	0.911
2021	21	22.5	0.11332405	0.138	0.912
2021	21	23	0.1166743	0.146	0.912
2021	21	23.5	0.11581063	0.132	0.912
2021	22	0	0.11764336	0.122	0.911
2021	22	0.5	0.11067064	0.136	0.913
2021	22	1	0.0785189	0.141	0.915
2021	22	1.5	0.10655327	0.151	0.914
2021	22	2	0.1046543	0.11	0.914
2021	22	2.5	0.10973678	0.105	0.913
2021	22	3	0.10992716	0.1	0.914
2021	22	3.5	0.1163881	0.078	0.914
2021	22	4	0.11095617	0.075	0.913
2021	22	4.5	0.11593784	0.068	0.913
2021	22	5	0.08460031	0.054	0.913
2021	22	5.5	0.11700197	0.039	0.914
2021	22	6	0.11478195	0.004	0.915
2021	22	6.5	0.12350861	0.007	0.915
2021	22	7	0.12490711	0.009	0.913
2021	22	7.5	0.15824431	0.024	0.912
2021	22	8	0.12520702	0.082	0.911
2021	22	8.5	0.15991862	0.346	0.913
2021	22	9	0.13536576	1.44	0.911
2021	22	9.5	0.1386057	5.872	0.91
2021	22	10	0.20041875	19.22	0.913
2021	22	10.5	0.12546377	35.22	0.913
2021	22	11	0.1117358	33.73	0.909
2021	22	11.5	0.15267181	35.2	0.911
2021	22	12	0.17393491	31.39	0.911
2021	22	12.5	0.17249098	25.04	0.911
2021	22	13	0.1437922	18.28	0.911
2021	22	13.5	0.08109706	20.21	0.912
2021	22	14	0.1423165	14.72	0.913
2021	22	14.5	0.1613652	6.732	0.912
2021	22	15	0.1531665	3.807	0.912
2021	22	15.5	0.16541355	0.959	0.911
2021	22	16	0.1558845	0.138	0.911
2021	22	16.5	0.1367721	0.051	0.91
2021	22	17	0.12066243	0.026	0.911
2021	22	17.5	0.11040623	0.052	0.911
2021	22	18	-0.07382299	0.048	0.911
2021	22	18.5	0.11942825	0.037	0.91
2021	22	19	0.10835743	0.031	0.909
2021	22	19.5	0.11316182	0.034	0.91
2021	22	20	0.0914702	0.023	0.91
2021	22	20.5	0.12435278	0.02	0.909
2021	22	21	0.12171029	0.041	0.911
2021	22	21.5	0.12687324	0.041	0.909
2021	22	22	0.11523417	0.047	0.91
2021	22	22.5	0.12163107	0.047	0.909
2021	22	23	0.11850619	0.04	0.91
2021	22	23.5	0.11873586	0.034	0.91
2021	23	0	0.12173174	0.029	0.911
2021	23	0.5	0.11106677	0.049	0.912
2021	23	1	0.12154216	0.054	0.913
2021	23	1.5	0.1258664	0.048	0.913
2021	23	2	0.1291731	0.051	0.914
2021	23	2.5	0.12842758	0.052	0.914
2021	23	3	0.1145236	0.032	0.916
2021	23	3.5	0.13665047	0	0.914
2021	23	4	0.17613505	0	0.916
2021	23	4.5	0.3720385	0	0.916
2021	23	5	0.17731567	0	0.918
2021	23	5.5	0.18910375	0	0.917
2021	23	6	0.1715768	0	0.919
2021	23	6.5	0.18707062	0	0.918
2021	23	7	0.17452957	0	0.92
2021	23	7.5	0.13922502	0	0.921
2021	23	8	0.347118	0	0.92
2021	23	8.5	0.21575019	0.097	0.918
2021	23	9	0.18983817	1.956	0.918
2021	23	9.5	0.2774032	7.173	0.919
2021	23	10	0.14892311	21.91	0.92
2021	23	10.5	0.11594997	46.67	0.919
2021	23	11	0.09941985	75.74	0.919
2021	23	11.5	0.12650135	104	0.92
2021	23	12	0.11389868	85.7	0.92
2021	23	12.5	0.13606976	71.01	0.92
2021	23	13	0.0773849	73.53	0.921
2021	23	13.5	0.1494093	58.28	0.921
2021	23	14	0.1201642	36.72	0.924
2021	23	14.5	0.1147736	23.55	0.921
2021	23	15	0.1195443	10.65	0.919
2021	23	15.5	0.11512893	2.656	0.918
2021	23	16	0.12163538	0.253	0.919
2021	23	16.5	0.10301903	0.075	0.918
2021	23	17	0.09392732	0	0.918
2021	23	17.5	0.11575641	0	0.917
2021	23	18	0.16379238	0.021	0.917
2021	23	18.5	0.1501817	0.027	0.917
2021	23	19	0.1278947	0	0.915
2021	23	19.5	0.12382788	0	0.916
2021	23	20	0.10708698	0	0.916
2021	23	20.5	0.16092574	0	0.916
2021	23	21	0.0600066	0	0.916
2021	23	21.5	0.1258563	0	0.915
2021	23	22	0.1312759	0	0.915
2021	23	22.5	0.11375	0	0.914
2021	23	23	0.14734391	0	0.913
2021	23	23.5	0.11288509	0	0.913
2021	24	0	0.11947979	0	0.914
2021	24	0.5	0.09111242	0	0.913
2021	24	1	0.11939925	0	0.913
2021	24	1.5	0.12070961	0	0.912
2021	24	2	0.10636933	0	0.911
2021	24	2.5	0.14334004	0	0.91
2021	24	3	0.09778262	0	0.912
2021	24	3.5	0.13256257	0	0.91
2021	24	4	0.09961672	0	0.91
2021	24	4.5	0.08072768	0	0.91
2021	24	5	0.12025911	0	0.91
2021	24	5.5	0.12025911	0	0.916
2021	24	6	0.12025911	0	0.914
2021	24	6.5	0.0767793	0	0.914
2021	24	7	0.12025911	0	0.91
2021	24	7.5	0.13054734	0	0.91
2021	24	8	0.12140932	0.001	0.909
2021	24	8.5	0.1190609	0.816	0.909
2021	24	9	0.11194918	5.241	0.908
2021	24	9.5	0.07709344	13.33	0.907
2021	24	10	0.11237807	25.35	0.908
2021	24	10.5	0.11721568	40.68	0.907
2021	24	11	0.1505325	51.31	0.906
2021	24	11.5	0.07875539	58.78	0.907
2021	24	12	0.07784998	59.47	0.907
2021	24	12.5	0.10178318	56.85	0.911
2021	24	13	0.09517521	54.46	0.908
2021	24	13.5	0.09600006	35.93	0.909
2021	24	14	0.06454336	33.87	0.907
2021	24	14.5	0.10325496	20.35	0.906
2021	24	15	0.10714646	9.73	0.905
2021	24	15.5	0.09204199	2.896	0.905
2021	24	16	0.10375661	0.268	0.906
2021	24	16.5	0.10343546	0.089	0.905
2021	24	17	0.05489184	0.095	0.906
2021	24	17.5	0.07227437	0.081	0.907
2021	24	18	0.1038845	0.058	0.906
2021	24	18.5	0.10429518	0.076	0.907
2021	24	19	0.0567074	0.047	0.906
2021	24	19.5	0.10346685	0.042	0.906
2021	24	20	0.04476321	0.042	0.906
2021	24	20.5	0.10337938	0	0.906
2021	24	21	0.10546945	0	0.906
2021	24	21.5	0.11653563	0.083	0.906
2021	24	22	0.1026846	0.061	0.906
2021	24	22.5	0.10227598	0.069	0.908
2021	24	23	0.11671937	0.048	0.907
2021	24	23.5	0.12870821	0.052	0.907
2021	25	0	0.15577725	0	0.905
2021	25	0.5	0.13929956	0	0.903
2021	25	1	0.13295729	0.016	0.903
2021	25	1.5	0.13623895	0.037	0.903
2021	25	2	0.13806446	0.03	0.906
2021	25	2.5	0.13842003	0.034	0.904
2021	25	3	0.14070697	0.029	0.904
2021	25	3.5	0.145198	0.049	0.903
2021	25	4	0.14454454	0.055	0.904
2021	25	4.5	0.12950185	0.048	0.903
2021	25	5	0.13256474	0.031	0.905
2021	25	5.5	0.13255624	0.057	0.905
2021	25	6	0.15518434	0.071	0.904
2021	25	6.5	0.17402135	0.103	0.907
2021	25	7	0.365924	0.109	0.904
2021	25	7.5	0.4199622	0.09	0.902
2021	25	8	0.16653849	0.188	0.905
2021	25	8.5	0.16736327	1.452	0.905
2021	25	9	0.18176922	7.963	0.904
2021	25	9.5	0.2413273	22.79	0.906
2021	25	10	0.13700847	46.58	0.907
2021	25	10.5	0.18093885	65.72	0.908
2021	25	11	0.19288614	73.31	0.906
2021	25	11.5	0.18046729	91.2	0.906
2021	25	12	0.18290658	101.5	0.906
2021	25	12.5	0.267802	95.7	0.905
2021	25	13	0.2547914	81.7	0.905
2021	25	13.5	0.1790162	73.47	0.904
2021	25	14	0.13836068	45.29	0.906
2021	25	14.5	0.0424421	30.39	0.907
2021	25	15	0.13810163	14.41	0.907
2021	25	15.5	0.13304719	4.03	0.906
2021	25	16	0.1636423	0.49	0.906
2021	25	16.5	0.1258619	0.094	0.905
2021	25	17	0.1550122	0.112	0.905
2021	25	17.5	0.1513053	0.1	0.907
2021	25	18	0.1872237	0.11	0.907
2021	25	18.5	0.08214308	0.038	0.906
2021	25	19	0.1413435	0.05	0.907
2021	25	19.5	0.13399436	0.093	0.904
2021	25	20	0.19347569	0.12	0.906
2021	25	20.5	0.12558582	0.071	0.903
2021	25	21	0.0936246	0.093	0.906
2021	25	21.5	0.1944991	0.051	0.904
2021	25	22	0.1046426	0.058	0.905
2021	25	22.5	0.1247316	0.074	0.904
2021	25	23	0.1106049	0.077	0.902
2021	25	23.5	0.0578344	0.063	0.905
2021	26	0	0.1125098	0.091	0.905
2021	26	0.5	0.12758044	0.085	0.903
2021	26	1	0.08445848	0.078	0.904
2021	26	1.5	0.116993	0.052	0.904
2021	26	2	0.1053044	0.084	0.905
2021	26	2.5	0.1507391	0.067	0.904
2021	26	3	0.1576898	0.052	0.905
2021	26	3.5	0.12722023	0.063	0.903
2021	26	4	0.13825291	0.103	0.904
2021	26	4.5	0.13409269	0.104	0.9
2021	26	5	0.13107383	0.1	0.903
2021	26	5.5	0.12789811	0.103	0.904
2021	26	6	0.1349727	0.11	0.906
2021	26	6.5	0.0955736	0.098	0.902
2021	26	7	0.22539606	0.037	0.903
2021	26	7.5	0.1258788	0.109	0.903
2021	26	8	0.13063967	0.204	0.902
2021	26	8.5	0.09710172	1.738	0.902
2021	26	9	0.13932663	9.24	0.902
2021	26	9.5	0.12472188	23.9	0.903
2021	26	10	0.12035848	45.43	0.902
2021	26	10.5	0.0569205	67.94	0.9
2021	26	11	0.10123424	90.2	0.902
2021	26	11.5	0.1004401	103.2	0.901
2021	26	12	0.10743023	102	0.901
2021	26	12.5	0.11237057	94.3	0.901
2021	26	13	0.11872221	93.9	0.898
2021	26	13.5	0.12102229	77.77	0.902
2021	26	14	0.08447173	57.77	0.902
2021	26	14.5	0.0715876	38.78	0.902
2021	26	15	0.15547778	19.52	0.899
2021	26	15.5	0.1146356	6.276	0.899
2021	26	16	0.11430952	0.887	0.901
2021	26	16.5	0.12232821	0.102	0.9
2021	26	17	0.04404512	0.082	0.896
2021	26	17.5	0.12180924	0.084	0.9
2021	26	18	0.14671704	0.047	0.901
2021	26	18.5	0.1229143	0.069	0.902
2021	26	19	0.1481319	0.081	0.902
2021	26	19.5	0.14495374	0.094	0.898
2021	26	20	0.0752965	0.114	0.897
2021	26	20.5	0.12291103	0.11	0.899
2021	26	21	0.13425664	0.103	0.9
2021	26	21.5	0.1160009	0.09	0.9
2021	26	22	0.12335216	0.104	0.9
2021	26	22.5	0.14776015	0.094	0.898
2021	26	23	0.16597936	0.096	0.901
2021	26	23.5	0.11286578	0.136	0.903
2021	27	0	0.14184055	0.121	0.903
2021	27	0.5	0.14686134	0.109	0.902
2021	27	1	0.1540384	0.139	0.901
2021	27	1.5	0.12702478	0.15	0.903
2021	27	2	0.18880054	0.118	0.903
2021	27	2.5	0.15334077	0.137	0.901
2021	27	3	0.1518558	0.157	0.903
2021	27	3.5	0.1661163	0.153	0.901
2021	27	4	0.14587701	0.134	0.901
2021	27	4.5	0.2039324	0.179	0.901
2021	27	5	0.1860122	0.133	0.902
2021	27	5.5	0.13976572	0.141	0.902
2021	27	6	0.14540862	0.132	0.901
2021	27	6.5	0.12771162	0.232	0.903
2021	27	7	0.1013248	0.162	0.902
2021	27	7.5	0.0593427	0.105	0.9
2021	27	8	0.12401864	0.239	0.901
2021	27	8.5	0.1509842	1.418	0.902
2021	27	9	0.1467951	5.85	0.9
2021	27	9.5	0.13717166	13.14	0.9
2021	27	10	0.1349643	22.78	0.9
2021	27	10.5	0.1567271	36.03	0.902
